Date,Home,Away,HG,AG,Res
20/11/2021,Hull,Birmingham,2,0,H
20/11/2021,Middlesbrough,Millwall,1,1,D
20/11/2021,Preston,Cardiff,1,2,A
20/11/2021,Reading,Nott'm Forest,1,1,D
20/11/2021,Stoke,Peterboro,2,0,H
20/11/2021,Swansea,Blackpool,1,1,D
20/11/2021,Accrington,Sheffield Weds,2,3,A
20/11/2021,Charlton,Plymouth,2,0,H
20/11/2021,Cheltenham,Shrewsbury,2,1,H
20/11/2021,Crewe,Gillingham,2,0,H
20/11/2021,Doncaster,Lincoln,0,0,D
20/11/2021,Fleetwood Town,Morecambe,1,2,A
20/11/2021,Milton Keynes Dons,Burton,1,0,H
20/11/2021,Portsmouth,AFC Wimbledon,2,1,H
20/11/2021,Rotherham,Cambridge,3,1,H
20/11/2021,Sunderland,Ipswich,2,0,H
20/11/2021,Wycombe,Bolton,1,0,H
20/11/2021,Barrow,Crawley Town,0,1,A
20/11/2021,Bradford,Northampton,1,1,D
20/11/2021,Bristol Rvs,Tranmere,2,2,D
20/11/2021,Exeter,Carlisle,2,1,H
20/11/2021,Harrogate,Salford,0,2,A
20/11/2021,Hartlepool,Forest Green,1,3,A
20/11/2021,Leyton Orient,Sutton,4,1,H
20/11/2021,Mansfield,Scunthorpe,3,1,H
20/11/2021,Newport County,Swindon,1,2,A
20/11/2021,Oldham,Port Vale,3,2,H
20/11/2021,Stevenage,Colchester,1,0,H
20/11/2021,Walsall,Rochdale,0,0,D
20/11/2021,Barnet,Torquay,2,1,H
20/11/2021,Boreham Wood,Maidenhead,4,0,H
20/11/2021,Bromley,King?™s Lynn,3,2,H
20/11/2021,Dag and Red,Yeovil,0,1,A
20/11/2021,Dover Athletic,Halifax,1,3,A
20/11/2021,Eastleigh,Notts County,2,0,H
20/11/2021,Solihull,Chesterfield,0,2,A
20/11/2021,Weymouth,Altrincham,1,4,A
20/11/2021,Woking,Stockport,1,2,A
20/11/2021,Wrexham,Wealdstone,0,0,D
20/11/2021,Dundee United,Aberdeen,1,0,H
20/11/2021,Motherwell,Hearts,2,0,H
20/11/2021,St Mirren,Livingston,1,1,D
20/11/2021,Dunfermline,Ayr,3,0,H
20/11/2021,Kilmarnock,Arbroath,0,1,A
20/11/2021,Partick,Hamilton,1,0,H
20/11/2021,Raith Rvs,Morton,2,1,H
20/11/2021,Airdrie Utd,Cove Rangers,0,2,A
20/11/2021,Alloa,Dumbarton,1,2,A
20/11/2021,Clyde,East Fife,3,1,H
20/11/2021,Falkirk,Montrose,0,1,A
20/11/2021,Peterhead,Queens Park,2,1,H
20/11/2021,Annan Athletic,Albion Rvs,1,1,D
20/11/2021,Forfar,Cowdenbeath,3,0,H
20/11/2021,Kelty Hearts,Stenhousemuir,2,0,H
20/11/2021,Stirling,Edinburgh City,1,2,A
20/11/2021,Stranraer,Elgin,1,0,H
20/11/2021,Bielefeld,Wolfsburg,2,2,D
20/11/2021,Dortmund,Stuttgart,2,1,H
20/11/2021,Hoffenheim,RB Leipzig,2,0,H
20/11/2021,Leverkusen,Bochum,1,0,H
20/11/2021,M'gladbach,Greuther Furth,4,0,H
20/11/2021,Union Berlin,Hertha,2,0,H
20/11/2021,Darmstadt,St Pauli,4,0,H
20/11/2021,Hamburg,Regensburg,4,1,H
20/11/2021,Hansa Rostock,Erzgebirge Aue,1,2,A
20/11/2021,Werder Bremen,Schalke 04,1,1,D
20/11/2021,Celta,Villarreal,1,1,D
20/11/2021,Sevilla,Alaves,2,2,D
20/11/2021,Ath Madrid,Osasuna,1,0,H
20/11/2021,Barcelona,Espanol,1,0,H
20/11/2021,Oviedo,Amorebieta,2,0,H
20/11/2021,Malaga,Las Palmas,2,1,H
20/11/2021,Almeria,Valladolid,3,1,H
20/11/2021,Atalanta,Spezia,5,2,H
20/11/2021,Lazio,Juventus,0,2,A
20/11/2021,Fiorentina,Milan,4,3,H
20/11/2021,Frosinone,Lecce,0,0,D
20/11/2021,Pordenone,Ascoli,0,1,A
20/11/2021,Spal,Alessandria,2,3,A
20/11/2021,Ternana,Cittadella,1,1,D
20/11/2021,Perugia,Crotone,2,0,H
20/11/2021,Vicenza,Brescia,2,3,A
20/11/2021,Paris SG,Nantes,3,1,H
20/11/2021,Rennes,Montpellier,2,0,H
20/11/2021,Toulouse,Sochaux,4,1,H
20/11/2021,Bastia,Niort,2,0,H
20/11/2021,Caen,Paris FC,0,1,A
20/11/2021,Dunkerque,Ajaccio,0,1,A
20/11/2021,Le Havre,Amiens,1,1,D
20/11/2021,Nancy,Rodez,0,2,A
20/11/2021,Nimes,Quevilly Rouen,2,1,H
20/11/2021,Pau FC,Guingamp,2,0,H
20/11/2021,Valenciennes,Grenoble,1,0,H
20/11/2021,Cercle Brugge,Charleroi,1,2,A
20/11/2021,Oud-Heverlee Leuven,Seraing,1,3,A
20/11/2021,Waregem,Gent,1,2,A
20/11/2021,Standard,Eupen,1,0,H
20/11/2021,PSV Eindhoven,Vitesse,2,0,H
20/11/2021,Sparta Rotterdam,Twente,0,1,A
20/11/2021,AZ Alkmaar,Nijmegen,1,1,D
20/11/2021,Heracles,For Sittard,3,1,H
20/11/2021,Hatayspor,Antalyaspor,3,1,H
20/11/2021,Buyuksehyr,Sivasspor,2,1,H
20/11/2021,Giresunspor,Yeni Malatyaspor,1,0,H
20/11/2021,Alanyaspor,Besiktas,2,0,H
20/11/2021,Volos NFC,OFI Crete,0,2,A
20/11/2021,Aris,Giannina,0,5,A
20/11/2021,Ionikos,Asteras Tripolis,1,1,D
21/11/2021,Man City,Everton,3,0,H
21/11/2021,Tottenham,Leeds,2,1,H
21/11/2021,Derby,Bournemouth,3,2,H
21/11/2021,Freiburg,Ein Frankfurt,0,2,A
21/11/2021,Mainz,FC Koln,1,1,D
21/11/2021,Dresden,Fortuna Dusseldorf,1,0,H
21/11/2021,Heidenheim,Holstein Kiel,2,1,H
21/11/2021,Ingolstadt,Karlsruhe,1,1,D
21/11/2021,Getafe,Cadiz,4,0,H
21/11/2021,Granada,Real Madrid,1,4,A
21/11/2021,Elche,Betis,0,3,A
21/11/2021,Sociedad,Valencia,0,0,D
21/11/2021,Cartagena,Burgos,1,0,H
21/11/2021,Lugo,Eibar,2,2,D
21/11/2021,Huesca,Ibiza,0,0,D
21/11/2021,Tenerife,Alcorcon,1,0,H
21/11/2021,Ponferradina,Sp Gijon,4,1,H
21/11/2021,Sassuolo,Cagliari,2,2,D
21/11/2021,Bologna,Venezia,0,1,A
21/11/2021,Salernitana,Sampdoria,0,2,A
21/11/2021,Inter,Napoli,3,2,H
21/11/2021,Genoa,Roma,0,2,A
21/11/2021,Parma,Cosenza,1,1,D
21/11/2021,Reggina,Cremonese,1,2,A
21/11/2021,Monza,Como,3,2,H
21/11/2021,Pisa,Benevento,1,0,H
21/11/2021,Brest,Lens,4,0,H
21/11/2021,Angers,Lorient,1,0,H
21/11/2021,Metz,Bordeaux,3,3,D
21/11/2021,Strasbourg,Reims,1,1,D
21/11/2021,Troyes,St Etienne,0,1,A
21/11/2021,Clermont,Nice,1,2,A
21/11/2021,Anderlecht,Kortrijk,1,1,D
21/11/2021,St Truiden,Antwerp,2,1,H
21/11/2021,Oostende,St. Gilloise,1,7,A
21/11/2021,Beerschot VA,Genk,2,0,H
21/11/2021,Go Ahead Eagles,Groningen,0,1,A
21/11/2021,Feyenoord,Zwolle,4,0,H
21/11/2021,Heerenveen,Willem II,2,1,H
21/11/2021,Waalwijk,Ajax,0,5,A
21/11/2021,Cambuur,Utrecht,2,1,H
21/11/2021,Kasimpasa,Karagumruk,1,3,A
21/11/2021,Altay,Ad. Demirspor,1,3,A
21/11/2021,Konyaspor,Rizespor,3,0,H
21/11/2021,Galatasaray,Fenerbahce,1,2,A
21/11/2021,Panetolikos,Apollon,1,0,H
21/11/2021,AEK,Olympiakos,2,3,A
21/11/2021,Atromitos,PAOK,2,0,H
22/11/2021,Vallecano,Mallorca,3,1,H
22/11/2021,Sociedad B,Girona,1,2,A
22/11/2021,Zaragoza,Leganes,0,2,A
22/11/2021,Verona,Empoli,2,1,H
22/11/2021,Torino,Udinese,2,1,H
22/11/2021,Dijon,Auxerre,3,1,H
22/11/2021,Kayserispor,Goztep,1,1,D
22/11/2021,Trabzonspor,Gaziantep,3,0,H
22/11/2021,Lamia,Panathinaikos,1,3,A
23/11/2021,Blackpool,West Brom,0,0,D
23/11/2021,Coventry,Birmingham,0,0,D
23/11/2021,Middlesbrough,Preston,1,2,A
23/11/2021,Nott'm Forest,Luton,0,0,D
23/11/2021,Reading,Sheffield United,0,1,A
23/11/2021,AFC Wimbledon,Crewe,3,2,H
23/11/2021,Burton,Accrington,4,0,H
23/11/2021,Cambridge,Wigan,2,2,D
23/11/2021,Gillingham,Cheltenham,0,2,A
23/11/2021,Ipswich,Rotherham,0,2,A
23/11/2021,Lincoln,Portsmouth,0,3,A
23/11/2021,Morecambe,Charlton,2,2,D
23/11/2021,Oxford,Fleetwood Town,3,1,H
23/11/2021,Plymouth,Wycombe,0,3,A
23/11/2021,Sheffield Weds,Milton Keynes Dons,2,1,H
23/11/2021,Shrewsbury,Sunderland,1,1,D
23/11/2021,Bolton,Doncaster,3,0,H
23/11/2021,Carlisle,Harrogate,0,2,A
23/11/2021,Colchester,Exeter,3,1,H
23/11/2021,Crawley Town,Newport County,1,1,D
23/11/2021,Forest Green,Barrow,2,0,H
23/11/2021,Northampton,Oldham,2,1,H
23/11/2021,Port Vale,Walsall,0,1,A
23/11/2021,Rochdale,Stevenage,2,2,D
23/11/2021,Salford,Bristol Rvs,1,1,D
23/11/2021,Scunthorpe,Leyton Orient,1,1,D
23/11/2021,Sutton,Mansfield,2,0,H
23/11/2021,Swindon,Hartlepool,3,1,H
23/11/2021,Tranmere,Bradford,2,1,H
23/11/2021,Aldershot,Torquay,1,0,H
23/11/2021,Boreham Wood,Notts County,1,1,D
23/11/2021,Bromley,Yeovil,1,2,A
23/11/2021,Chesterfield,Altrincham,2,2,D
23/11/2021,Dag and Red,Eastleigh,0,1,A
23/11/2021,Dover Athletic,Wealdstone,2,3,A
23/11/2021,Halifax,Wrexham,1,2,A
23/11/2021,Solihull,Grimsby,2,0,H
23/11/2021,Stockport,King?™s Lynn,5,0,H
23/11/2021,Weymouth,Woking,2,3,A
23/11/2021,Elgin,Edinburgh City,1,1,D
24/11/2021,Barnsley,Swansea,0,2,A
24/11/2021,Blackburn,Peterboro,4,0,H
24/11/2021,Bristol City,Stoke,1,0,H
24/11/2021,Cardiff,Hull,0,1,A
24/11/2021,Fulham,Derby,0,0,D
24/11/2021,Millwall,Bournemouth,1,1,D
24/11/2021,QPR,Huddersfield,1,0,H
24/11/2021,Ross County,Hibernian,1,0,H
24/11/2021,St Pauli,Sandhausen,3,1,H
26/11/2021,West Brom,Nott'm Forest,0,0,D
26/11/2021,Colchester,Newport County,1,1,D
26/11/2021,Stuttgart,Mainz,2,1,H
26/11/2021,Fortuna Dusseldorf,Heidenheim,0,1,A
26/11/2021,Regensburg,Dresden,3,1,H
26/11/2021,Ath Bilbao,Granada,2,2,D
26/11/2021,Alcorcon,Lugo,1,1,D
26/11/2021,Mirandes,Oviedo,1,1,D
26/11/2021,Cagliari,Salernitana,1,1,D
26/11/2021,Crotone,Vicenza,0,1,A
26/11/2021,Lecce,Ternana,3,3,D
26/11/2021,Lens,Angers,2,2,D
26/11/2021,St. Gilloise,Oud-Heverlee Leuven,1,3,A
26/11/2021,Nijmegen,Cambuur,2,3,A
26/11/2021,Moreirense,Gil Vicente,2,2,D
26/11/2021,Ad. Demirspor,Kasimpasa,0,0,D
26/11/2021,Buyuksehyr,Altay,0,0,D
27/11/2021,Arsenal,Newcastle,2,0,H
27/11/2021,Crystal Palace,Aston Villa,1,2,A
27/11/2021,Liverpool,Southampton,4,0,H
27/11/2021,Norwich,Wolves,0,0,D
27/11/2021,Brighton,Leeds,0,0,D
27/11/2021,Preston,Fulham,1,1,D
27/11/2021,Birmingham,Blackpool,1,0,H
27/11/2021,Bournemouth,Coventry,2,2,D
27/11/2021,Huddersfield,Middlesbrough,1,2,A
27/11/2021,Hull,Millwall,2,1,H
27/11/2021,Luton,Cardiff,1,2,A
27/11/2021,Peterboro,Barnsley,0,0,D
27/11/2021,Stoke,Blackburn,0,1,A
27/11/2021,Swansea,Reading,2,3,A
27/11/2021,AFC Wimbledon,Fleetwood Town,2,2,D
27/11/2021,Bolton,Cheltenham,2,2,D
27/11/2021,Burton,Doncaster,2,0,H
27/11/2021,Cambridge,Sunderland,1,2,A
27/11/2021,Gillingham,Portsmouth,0,1,A
27/11/2021,Morecambe,Milton Keynes Dons,0,4,A
27/11/2021,Oxford,Rotherham,0,0,D
27/11/2021,Plymouth,Wigan,1,2,A
27/11/2021,Sheffield Weds,Wycombe,2,2,D
27/11/2021,Shrewsbury,Charlton,1,0,H
27/11/2021,Lincoln,Accrington,0,1,A
27/11/2021,Carlisle,Walsall,1,0,H
27/11/2021,Crawley Town,Mansfield,1,2,A
27/11/2021,Forest Green,Bristol Rvs,2,0,H
27/11/2021,Northampton,Leyton Orient,1,0,H
27/11/2021,Port Vale,Hartlepool,2,0,H
27/11/2021,Rochdale,Exeter,1,1,D
27/11/2021,Salford,Oldham,2,0,H
27/11/2021,Scunthorpe,Bradford,1,1,D
27/11/2021,Sutton,Barrow,1,0,H
27/11/2021,Swindon,Harrogate,1,1,D
27/11/2021,Altrincham,Southend,1,2,A
27/11/2021,King?™s Lynn,Aldershot,0,1,A
27/11/2021,Torquay,Halifax,2,3,A
27/11/2021,Wealdstone,Stockport,1,4,A
27/11/2021,Woking,Barnet,1,2,A
27/11/2021,Wrexham,Bromley,2,0,H
27/11/2021,Yeovil,Dover Athletic,1,1,D
27/11/2021,Notts County,Dag and Red,2,1,H
27/11/2021,Dundee,Motherwell,3,0,H
27/11/2021,Hearts,St Mirren,2,0,H
27/11/2021,Ross County,Dundee United,1,1,D
27/11/2021,St Johnstone,Hibernian,1,2,A
27/11/2021,Bochum,Freiburg,2,1,H
27/11/2021,FC Koln,M'gladbach,4,1,H
27/11/2021,Greuther Furth,Hoffenheim,3,6,A
27/11/2021,Hertha,Augsburg,1,1,D
27/11/2021,Wolfsburg,Dortmund,1,3,A
27/11/2021,Bayern Munich,Bielefeld,1,0,H
27/11/2021,Erzgebirge Aue,Darmstadt,1,2,A
27/11/2021,Karlsruhe,Hannover,4,0,H
27/11/2021,Schalke 04,Sandhausen,5,2,H
27/11/2021,Holstein Kiel,Werder Bremen,2,1,H
27/11/2021,Alaves,Celta,1,2,A
27/11/2021,Valencia,Vallecano,1,1,D
27/11/2021,Mallorca,Getafe,0,0,D
27/11/2021,Villarreal,Barcelona,1,3,A
27/11/2021,Burgos,Malaga,3,0,H
27/11/2021,Almeria,Huesca,0,0,D
27/11/2021,Sp Gijon,Fuenlabrada,1,1,D
27/11/2021,Valladolid,Cartagena,2,0,H
27/11/2021,Empoli,Fiorentina,2,1,H
27/11/2021,Sampdoria,Verona,3,1,H
27/11/2021,Juventus,Atalanta,0,1,A
27/11/2021,Venezia,Inter,0,2,A
27/11/2021,Alessandria,Cremonese,1,0,H
27/11/2021,Ascoli,Monza,1,1,D
27/11/2021,Benevento,Reggina,4,0,H
27/11/2021,Cosenza,Spal,0,1,A
27/11/2021,Frosinone,Pordenone,2,2,D
27/11/2021,Brescia,Pisa,0,1,A
27/11/2021,Perugia,Cittadella,1,1,D
27/11/2021,Lille,Nantes,1,1,D
27/11/2021,Nice,Metz,0,1,A
27/11/2021,Seraing,St Truiden,2,0,H
27/11/2021,Cercle Brugge,Mechelen,3,1,H
27/11/2021,Eupen,Kortrijk,2,2,D
27/11/2021,Charleroi,Anderlecht,1,3,A
27/11/2021,For Sittard,Groningen,1,4,A
27/11/2021,Zwolle,Waalwijk,0,0,D
27/11/2021,Willem II,Go Ahead Eagles,0,1,A
27/11/2021,Famalicao,Portimonense,0,3,A
27/11/2021,Arouca,Boavista,2,1,H
27/11/2021,Belenenses,Benfica,0,7,A
27/11/2021,Antalyaspor,Alanyaspor,3,0,H
27/11/2021,Rizespor,Kayserispor,1,0,H
27/11/2021,Besiktas,Giresunspor,0,4,A
27/11/2021,Asteras Tripolis,Atromitos,6,2,H
27/11/2021,Apollon,Lamia,0,0,D
27/11/2021,Giannina,AEK,1,2,A
28/11/2021,Brentford,Everton,1,0,H
28/11/2021,Leicester,Watford,4,2,H
28/11/2021,Man City,West Ham,2,1,H
28/11/2021,Chelsea,Man United,1,1,D
28/11/2021,Sheffield United,Bristol City,2,0,H
28/11/2021,Ipswich,Crewe,2,1,H
28/11/2021,Livingston,Rangers,1,3,A
28/11/2021,Celtic,Aberdeen,2,1,H
28/11/2021,Ein Frankfurt,Union Berlin,2,1,H
28/11/2021,RB Leipzig,Leverkusen,1,3,A
28/11/2021,Hamburg,Ingolstadt,3,0,H
28/11/2021,Nurnberg,St Pauli,2,3,A
28/11/2021,Paderborn,Hansa Rostock,1,1,D
28/11/2021,Betis,Levante,3,1,H
28/11/2021,Espanol,Sociedad,1,0,H
28/11/2021,Cadiz,Ath Madrid,1,4,A
28/11/2021,Real Madrid,Sevilla,2,1,H
28/11/2021,Leganes,Las Palmas,4,1,H
28/11/2021,Amorebieta,Zaragoza,1,1,D
28/11/2021,Ibiza,Ponferradina,0,1,A
28/11/2021,Tenerife,Sociedad B,2,0,H
28/11/2021,Udinese,Genoa,0,0,D
28/11/2021,Milan,Sassuolo,1,3,A
28/11/2021,Spezia,Bologna,0,1,A
28/11/2021,Roma,Torino,1,0,H
28/11/2021,Napoli,Lazio,4,0,H
28/11/2021,Como,Parma,1,1,D
28/11/2021,St Etienne,Paris SG,1,3,A
28/11/2021,Bordeaux,Brest,1,2,A
28/11/2021,Lorient,Rennes,0,2,A
28/11/2021,Monaco,Strasbourg,1,1,D
28/11/2021,Reims,Clermont,1,0,H
28/11/2021,Montpellier,Lyon,0,1,A
28/11/2021,Marseille,Troyes,1,0,H
28/11/2021,Genk,Club Brugge,2,3,A
28/11/2021,Waregem,Beerschot VA,2,0,H
28/11/2021,Gent,Standard,3,1,H
28/11/2021,Antwerp,Oostende,3,0,H
28/11/2021,Sparta Rotterdam,Ajax,0,1,A
28/11/2021,Twente,Feyenoord,0,0,D
28/11/2021,Utrecht,Heracles,1,0,H
28/11/2021,Heerenveen,PSV Eindhoven,1,1,D
28/11/2021,Vitesse,AZ Alkmaar,0,0,D
28/11/2021,Maritimo,Pacos Ferreira,2,0,H
28/11/2021,Sp Lisbon,Tondela,2,0,H
28/11/2021,Porto,Guimaraes,2,1,H
28/11/2021,Gaziantep,Konyaspor,3,2,H
28/11/2021,Karagumruk,Trabzonspor,0,2,A
28/11/2021,Sivasspor,Hatayspor,4,0,H
28/11/2021,Yeni Malatyaspor,Galatasaray,0,0,D
28/11/2021,OFI Crete,Ionikos,2,1,H
28/11/2021,Olympiakos,Volos NFC,2,1,H
28/11/2021,Panathinaikos,Panetolikos,2,0,H
28/11/2021,PAOK,Aris,0,1,A
29/11/2021,Derby,QPR,1,2,A
29/11/2021,Osasuna,Elche,1,1,D
29/11/2021,Eibar,Girona,4,2,H
29/11/2021,Ternana,Crotone,1,0,H
29/11/2021,Estoril,Santa Clara,2,2,D
29/11/2021,Goztep,Fenerbahce,1,1,D
30/11/2021,Newcastle,Norwich,1,1,D
30/11/2021,Leeds,Crystal Palace,1,0,H
30/11/2021,Wrexham,Yeovil,0,2,A
30/11/2021,Motherwell,Dundee United,1,0,H
30/11/2021,Atalanta,Venezia,4,0,H
30/11/2021,Fiorentina,Sampdoria,3,1,H
30/11/2021,Salernitana,Juventus,0,2,A
30/11/2021,Verona,Cagliari,0,0,D
30/11/2021,Cremonese,Frosinone,1,1,D
30/11/2021,Pisa,Perugia,1,1,D
30/11/2021,Monza,Cosenza,4,1,H
30/11/2021,Pordenone,Alessandria,2,0,H
30/11/2021,Reggina,Ascoli,1,2,A
30/11/2021,Spal,Lecce,1,3,A
30/11/2021,Vicenza,Benevento,2,3,A
30/11/2021,Sp Braga,Vizela,4,1,H
1/12/2021,Southampton,Leicester,2,2,D
1/12/2021,Watford,Chelsea,1,2,A
1/12/2021,West Ham,Brighton,1,1,D
1/12/2021,Wolves,Burnley,0,0,D
1/12/2021,Aston Villa,Man City,1,2,A
1/12/2021,Everton,Liverpool,1,4,A
1/12/2021,Aberdeen,Livingston,2,0,H
1/12/2021,Dundee,St Johnstone,1,0,H
1/12/2021,Hibernian,Rangers,0,1,A
1/12/2021,St Mirren,Ross County,0,0,D
1/12/2021,Real Madrid,Ath Bilbao,1,0,H
1/12/2021,Bologna,Roma,1,0,H
1/12/2021,Inter,Spezia,2,0,H
1/12/2021,Genoa,Milan,0,3,A
1/12/2021,Sassuolo,Napoli,2,2,D
1/12/2021,Parma,Brescia,0,1,A
1/12/2021,Cittadella,Como,2,2,D
1/12/2021,Angers,Monaco,1,3,A
1/12/2021,Brest,St Etienne,1,0,H
1/12/2021,Metz,Montpellier,1,3,A
1/12/2021,Strasbourg,Bordeaux,5,2,H
1/12/2021,Troyes,Lorient,2,0,H
1/12/2021,Clermont,Lens,2,2,D
1/12/2021,Lyon,Reims,1,2,A
1/12/2021,Nantes,Marseille,0,1,A
1/12/2021,Paris SG,Nice,0,0,D
1/12/2021,Rennes,Lille,1,2,A
1/12/2021,Feyenoord,Heracles,2,1,H
2/12/2021,Tottenham,Brentford,2,0,H
2/12/2021,Man United,Arsenal,3,2,H
2/12/2021,Celtic,Hearts,1,0,H
2/12/2021,Torino,Empoli,2,2,D
2/12/2021,Lazio,Udinese,4,4,D
2/12/2021,AZ Alkmaar,For Sittard,2,1,H
2/12/2021,Ajax,Willem II,5,0,H
3/12/2021,Fulham,Bournemouth,1,1,D
3/12/2021,Inverness C,Kilmarnock,1,0,H
3/12/2021,Edinburgh City,Annan Athletic,0,1,A
3/12/2021,Union Berlin,RB Leipzig,2,1,H
3/12/2021,Darmstadt,Fortuna Dusseldorf,1,3,A
3/12/2021,Werder Bremen,Erzgebirge Aue,4,0,H
3/12/2021,Granada,Alaves,2,1,H
3/12/2021,Huesca,Valladolid,3,2,H
3/12/2021,Perugia,Vicenza,1,0,H
3/12/2021,Ajaccio,Valenciennes,0,0,D
3/12/2021,Amiens,Dunkerque,3,0,H
3/12/2021,Grenoble,Le Havre,1,2,A
3/12/2021,Guingamp,Dijon,3,2,H
3/12/2021,Paris FC,Bastia,1,0,H
3/12/2021,Quevilly Rouen,Nancy,2,1,H
3/12/2021,Rodez,Nimes,1,0,H
3/12/2021,Sochaux,Pau FC,2,1,H
3/12/2021,St Truiden,St. Gilloise,1,2,A
3/12/2021,Groningen,Zwolle,1,1,D
3/12/2021,Portimonense,Porto,0,3,A
3/12/2021,Benfica,Sp Lisbon,1,3,A
3/12/2021,Kasimpasa,Besiktas,1,1,D
4/12/2021,West Ham,Chelsea,3,2,H
4/12/2021,Newcastle,Burnley,1,0,H
4/12/2021,Southampton,Brighton,1,1,D
4/12/2021,Wolves,Liverpool,0,1,A
4/12/2021,Watford,Man City,1,3,A
4/12/2021,Coventry,West Brom,1,2,A
4/12/2021,Barnsley,Huddersfield,1,1,D
4/12/2021,Blackburn,Preston,1,0,H
4/12/2021,Blackpool,Luton,0,3,A
4/12/2021,Bristol City,Derby,1,0,H
4/12/2021,Cardiff,Sheffield United,2,3,A
4/12/2021,Middlesbrough,Swansea,1,0,H
4/12/2021,Millwall,Birmingham,3,1,H
4/12/2021,Nott'm Forest,Peterboro,2,0,H
4/12/2021,Reading,Hull,1,1,D
4/12/2021,Accrington,Fleetwood Town,5,1,H
4/12/2021,Sunderland,Oxford,1,1,D
4/12/2021,Aldershot,Altrincham,2,2,D
4/12/2021,Barnet,Maidenhead,3,0,H
4/12/2021,Bromley,Wealdstone,3,2,H
4/12/2021,Dag and Red,Grimsby,3,2,H
4/12/2021,Dover Athletic,Wrexham,0,1,A
4/12/2021,Solihull,Woking,2,0,H
4/12/2021,Weymouth,Torquay,1,2,A
4/12/2021,Aberdeen,St Mirren,4,1,H
4/12/2021,Hibernian,Motherwell,1,1,D
4/12/2021,Rangers,Dundee,3,0,H
4/12/2021,Arbroath,Raith Rvs,0,0,D
4/12/2021,Hamilton,Dunfermline,1,0,H
4/12/2021,Morton,Ayr,2,2,D
4/12/2021,Queen of Sth,Partick,0,0,D
4/12/2021,Clyde,Peterhead,2,2,D
4/12/2021,Cove Rangers,Dumbarton,2,0,H
4/12/2021,East Fife,Alloa,1,1,D
4/12/2021,Queens Park,Falkirk,6,0,H
4/12/2021,Albion Rvs,Forfar,2,3,A
4/12/2021,Cowdenbeath,Stirling,1,0,H
4/12/2021,Stenhousemuir,Stranraer,1,4,A
4/12/2021,Augsburg,Bochum,2,3,A
4/12/2021,Bielefeld,FC Koln,1,1,D
4/12/2021,Hoffenheim,Ein Frankfurt,3,2,H
4/12/2021,Leverkusen,Greuther Furth,7,1,H
4/12/2021,Mainz,Wolfsburg,3,0,H
4/12/2021,Dortmund,Bayern Munich,2,3,A
4/12/2021,Hansa Rostock,Ingolstadt,1,1,D
4/12/2021,Nurnberg,Holstein Kiel,2,1,H
4/12/2021,Sandhausen,Paderborn,1,1,D
4/12/2021,St Pauli,Schalke 04,2,1,H
4/12/2021,Sevilla,Villarreal,1,0,H
4/12/2021,Barcelona,Betis,0,1,A
4/12/2021,Ath Madrid,Mallorca,1,2,A
4/12/2021,Sociedad,Real Madrid,0,2,A
4/12/2021,Fuenlabrada,Almeria,1,1,D
4/12/2021,Milan,Salernitana,2,0,H
4/12/2021,Roma,Inter,0,3,A
4/12/2021,Napoli,Atalanta,2,3,A
4/12/2021,Benevento,Pordenone,2,1,H
4/12/2021,Cosenza,Cremonese,0,2,A
4/12/2021,Crotone,Spal,1,2,A
4/12/2021,Frosinone,Ternana,1,1,D
4/12/2021,Lecce,Reggina,2,0,H
4/12/2021,Marseille,Brest,1,2,A
4/12/2021,Lille,Troyes,2,1,H
4/12/2021,Lens,Paris SG,1,1,D
4/12/2021,Auxerre,Caen,2,2,D
4/12/2021,Oud-Heverlee Leuven,Gent,0,1,A
4/12/2021,Kortrijk,Cercle Brugge,0,2,A
4/12/2021,Oostende,Eupen,2,1,H
4/12/2021,Club Brugge,Seraing,3,2,H
4/12/2021,PSV Eindhoven,Utrecht,4,1,H
4/12/2021,Cambuur,Vitesse,1,6,A
4/12/2021,Heracles,Heerenveen,0,1,A
4/12/2021,Boavista,Maritimo,1,1,D
4/12/2021,Pacos Ferreira,Guimaraes,1,2,A
4/12/2021,Alanyaspor,Sivasspor,0,1,A
4/12/2021,Trabzonspor,Ad. Demirspor,2,0,H
4/12/2021,Galatasaray,Altay,2,2,D
4/12/2021,Atromitos,Apollon,4,1,H
4/12/2021,Volos NFC,Panetolikos,1,2,A
4/12/2021,OFI Crete,Olympiakos,1,3,A
5/12/2021,Leeds,Brentford,2,2,D
5/12/2021,Man United,Crystal Palace,1,0,H
5/12/2021,Tottenham,Norwich,3,0,H
5/12/2021,Aston Villa,Leicester,2,1,H
5/12/2021,QPR,Stoke,0,2,A
5/12/2021,Dundee United,Celtic,0,3,A
5/12/2021,Livingston,Hearts,0,1,A
5/12/2021,Stuttgart,Hertha,2,2,D
5/12/2021,M'gladbach,Freiburg,0,6,A
5/12/2021,Dresden,Karlsruhe,3,1,H
5/12/2021,Hannover,Hamburg,1,0,H
5/12/2021,Heidenheim,Regensburg,3,0,H
5/12/2021,Vallecano,Espanol,1,0,H
5/12/2021,Elche,Cadiz,3,1,H
5/12/2021,Levante,Osasuna,0,0,D
5/12/2021,Celta,Valencia,1,2,A
5/12/2021,Ponferradina,Mirandes,2,1,H
5/12/2021,Malaga,Amorebieta,1,2,A
5/12/2021,Lugo,Ibiza,0,0,D
5/12/2021,Oviedo,Alcorcon,3,1,H
